mechanism,XH2_fuel,P_atm,T_K,1000/T,phi,diluent,label,IDT_s,IDT_ms
Optimized,0.0,1.4,1815.7894736842104,0.5507246376811594,1.0,AR,FigS1_1.4atm,0.0028282534208473936,2.8282534208473935
Optimized,0.0,1.4,1868.421052631579,0.5352112676056338,1.0,AR,FigS1_1.4atm,0.0021498556603950086,2.1498556603950085
Optimized,0.0,1.4,1921.0526315789473,0.5205479452054794,1.0,AR,FigS1_1.4atm,0.0016489603847671516,1.6489603847671517
Optimized,0.0,1.4,1973.6842105263158,0.5066666666666667,1.0,AR,FigS1_1.4atm,0.0012750803234335471,1.275080323433547
Optimized,0.0,1.4,2026.3157894736842,0.4935064935064935,1.0,AR,FigS1_1.4atm,0.0009942209525823423,0.9942209525823423
Optimized,0.0,1.4,2078.9473684210525,0.4810126582278481,1.0,AR,FigS1_1.4atm,0.0007807237904997702,0.7807237904997703
Optimized,0.0,1.4,2131.578947368421,0.46913580246913583,1.0,AR,FigS1_1.4atm,0.0006186299356839629,0.618629935683963
Optimized,0.0,1.4,2184.2105263157896,0.4578313253012048,1.0,AR,FigS1_1.4atm,0.0004956918827505891,0.4956918827505891
Optimized,0.0,1.4,2236.842105263158,0.4470588235294118,1.0,AR,FigS1_1.4atm,0.0004004919456447354,0.40049194564473545
Optimized,0.0,1.4,2289.4736842105262,0.4367816091954023,1.0,AR,FigS1_1.4atm,0.00032697294315163733,0.32697294315163733
Optimized,0.0,1.4,2342.1052631578946,0.4269662921348315,1.0,AR,FigS1_1.4atm,0.0002701781887880814,0.2701781887880814
Optimized,0.0,1.4,2394.7368421052633,0.41758241758241754,1.0,AR,FigS1_1.4atm,0.00022725697476759003,0.22725697476759002
Optimized,0.0,1.4,2447.3684210526317,0.4086021505376344,1.0,AR,FigS1_1.4atm,0.00019421991883313323,0.19421991883313322
Optimized,0.0,1.4,2500.0,0.4,1.0,AR,FigS1_1.4atm,0.10009074168346524,100.09074168346524
Optimized,0.0,11.0,1500.0,0.6666666666666666,1.0,AR,FigS1_11atm,0.008674220426497315,8.674220426497314
Optimized,0.0,11.0,1552.6315789473683,0.6440677966101696,1.0,AR,FigS1_11atm,0.004643910091801022,4.643910091801022
Optimized,0.0,11.0,1605.2631578947369,0.6229508196721312,1.0,AR,FigS1_11atm,0.002710905230929168,2.710905230929168
Optimized,0.0,11.0,1657.8947368421052,0.6031746031746031,1.0,AR,FigS1_11atm,0.001692483842310541,1.692483842310541
Optimized,0.0,11.0,1710.5263157894738,0.5846153846153845,1.0,AR,FigS1_11atm,0.0011126239033182217,1.1126239033182217
Optimized,0.0,11.0,1763.157894736842,0.5671641791044776,1.0,AR,FigS1_11atm,0.0007602445744904293,0.7602445744904293
Optimized,0.0,11.0,1815.7894736842104,0.5507246376811594,1.0,AR,FigS1_11atm,0.0005350735067344857,0.5350735067344857
Optimized,0.0,11.0,1868.421052631579,0.5352112676056338,1.0,AR,FigS1_11atm,0.00038536608557638105,0.385366085576381
Optimized,0.0,11.0,1921.0526315789473,0.5205479452054794,1.0,AR,FigS1_11atm,0.0002825680354152683,0.2825680354152683
Optimized,0.0,11.0,1973.6842105263158,0.5066666666666667,1.0,AR,FigS1_11atm,0.00021036274920290654,0.21036274920290654
Optimized,0.0,11.0,2026.3157894736842,0.4935064935064935,1.0,AR,FigS1_11atm,0.00015861892426732437,0.15861892426732438
Optimized,0.0,11.0,2078.9473684210525,0.4810126582278481,1.0,AR,FigS1_11atm,0.00012103117095198412,0.12103117095198412
Optimized,0.0,11.0,2131.578947368421,0.46913580246913583,1.0,AR,FigS1_11atm,9.336745054220207e-05,0.09336745054220208
Optimized,0.0,11.0,2184.2105263157896,0.4578313253012048,1.0,AR,FigS1_11atm,7.290035535455405e-05,0.07290035535455405
Optimized,0.0,11.0,2236.842105263158,0.4470588235294118,1.0,AR,FigS1_11atm,5.747555000462919e-05,0.05747555000462919
Optimized,0.0,11.0,2289.4736842105262,0.4367816091954023,1.0,AR,FigS1_11atm,4.5865639983141984e-05,0.045865639983141984
Optimized,0.0,11.0,2342.1052631578946,0.4269662921348315,1.0,AR,FigS1_11atm,3.702346924310197e-05,0.03702346924310197
Optimized,0.0,11.0,2394.7368421052633,0.41758241758241754,1.0,AR,FigS1_11atm,3.0244551375710365e-05,0.030244551375710367
Optimized,0.0,11.0,2447.3684210526317,0.4086021505376344,1.0,AR,FigS1_11atm,2.497449902383784e-05,0.024974499023837842
Optimized,0.0,11.0,2500.0,0.4,1.0,AR,FigS1_11atm,2.0848192260528693e-05,0.020848192260528694
Optimized,0.0,43.4,900.0,1.1111111111111112,0.35,N2,FigS2a,8.97711330642972,8977.11330642972
Optimized,0.0,43.4,921.0526315789474,1.0857142857142856,0.35,N2,FigS2a,4.565416257474209,4565.416257474209
Optimized,0.0,43.4,942.1052631578948,1.0614525139664803,0.35,N2,FigS2a,2.3991176782610975,2399.1176782610974
Optimized,0.0,43.4,963.1578947368421,1.0382513661202186,0.35,N2,FigS2a,1.3000186284988426,1300.0186284988426
Optimized,0.0,43.4,984.2105263157895,1.0160427807486632,0.35,N2,FigS2a,0.725043045334339,725.043045334339
Optimized,0.0,43.4,1005.2631578947369,0.9947643979057591,0.35,N2,FigS2a,0.41549853608134324,415.4985360813432
Optimized,0.0,43.4,1026.3157894736842,0.9743589743589745,0.35,N2,FigS2a,0.24430335582465917,244.30335582465918
Optimized,0.0,43.4,1047.3684210526317,0.9547738693467336,0.35,N2,FigS2a,0.14717183553300323,147.17183553300322
Optimized,0.0,43.4,1068.421052631579,0.9359605911330049,0.35,N2,FigS2a,0.09071277701122367,90.71277701122366
Optimized,0.0,43.4,1089.4736842105262,0.9178743961352658,0.35,N2,FigS2a,0.05713679425280311,57.13679425280311
Optimized,0.0,43.4,1110.5263157894738,0.9004739336492891,0.35,N2,FigS2a,0.03673347451428309,36.73347451428309
Optimized,0.0,43.4,1131.578947368421,0.8837209302325582,0.35,N2,FigS2a,0.02407898887852439,24.07898887852439
Optimized,0.0,43.4,1152.6315789473683,0.8675799086757991,0.35,N2,FigS2a,0.016077184523715506,16.077184523715506
Optimized,0.0,43.4,1173.6842105263158,0.852017937219731,0.35,N2,FigS2a,0.010923880775162343,10.923880775162342
Optimized,0.0,43.4,1194.7368421052631,0.8370044052863437,0.35,N2,FigS2a,0.0075468352959177434,7.546835295917743
Optimized,0.0,43.4,1215.7894736842104,0.8225108225108226,0.35,N2,FigS2a,0.005296906610776095,5.296906610776095
Optimized,0.0,43.4,1236.842105263158,0.8085106382978723,0.35,N2,FigS2a,0.0037741506137209534,3.7741506137209533
Optimized,0.0,43.4,1257.8947368421054,0.7949790794979078,0.35,N2,FigS2a,0.0027278853662633493,2.727885366263349
Optimized,0.0,43.4,1278.9473684210527,0.7818930041152263,0.35,N2,FigS2a,0.001998674521003771,1.998674521003771
Optimized,0.0,43.4,1300.0,0.7692307692307693,0.35,N2,FigS2a,0.0014834066628884477,1.4834066628884477
Optimized,0.1,43.4,900.0,1.1111111111111112,0.35,N2,FigS2a,1.2026469061143858,1202.646906114386
Optimized,0.1,43.4,921.0526315789474,1.0857142857142856,0.35,N2,FigS2a,0.6950268755852577,695.0268755852577
Optimized,0.1,43.4,942.1052631578948,1.0614525139664803,0.35,N2,FigS2a,0.4080593651587742,408.0593651587742
Optimized,0.1,43.4,963.1578947368421,1.0382513661202186,0.35,N2,FigS2a,0.24326179242743948,243.26179242743947
Optimized,0.1,43.4,984.2105263157895,1.0160427807486632,0.35,N2,FigS2a,0.14720642501466502,147.20642501466503
Optimized,0.1,43.4,1005.2631578947369,0.9947643979057591,0.35,N2,FigS2a,0.09042010397048099,90.420103970481
Optimized,0.1,43.4,1026.3157894736842,0.9743589743589745,0.35,N2,FigS2a,0.05639011772494065,56.39011772494065
Optimized,0.1,43.4,1047.3684210526317,0.9547738693467336,0.35,N2,FigS2a,0.03572428474336863,35.724284743368635
Optimized,0.1,43.4,1068.421052631579,0.9359605911330049,0.35,N2,FigS2a,0.02301168942238806,23.01168942238806
Optimized,0.1,43.4,1089.4736842105262,0.9178743961352658,0.35,N2,FigS2a,0.015093382673057853,15.093382673057853
Optimized,0.1,43.4,1110.5263157894738,0.9004739336492891,0.35,N2,FigS2a,0.010100612005350668,10.100612005350667
Optimized,0.1,43.4,1131.578947368421,0.8837209302325582,0.35,N2,FigS2a,0.006912577049084256,6.912577049084256
Optimized,0.1,43.4,1152.6315789473683,0.8675799086757991,0.35,N2,FigS2a,0.00484811686014783,4.84811686014783
Optimized,0.1,43.4,1173.6842105263158,0.852017937219731,0.35,N2,FigS2a,0.003487894085304689,3.4878940853046894
Optimized,0.1,43.4,1194.7368421052631,0.8370044052863437,0.35,N2,FigS2a,0.0025714258091335484,2.5714258091335482
Optimized,0.1,43.4,1215.7894736842104,0.8225108225108226,0.35,N2,FigS2a,0.0019366680129847083,1.9366680129847083
Optimized,0.1,43.4,1236.842105263158,0.8085106382978723,0.35,N2,FigS2a,0.0014837192318967196,1.4837192318967196
Optimized,0.1,43.4,1257.8947368421054,0.7949790794979078,0.35,N2,FigS2a,0.0011511441044324818,1.1511441044324817
Optimized,0.1,43.4,1278.9473684210527,0.7818930041152263,0.35,N2,FigS2a,0.0009010288994391396,0.9010288994391396
Optimized,0.1,43.4,1300.0,0.7692307692307693,0.35,N2,FigS2a,0.0007096102023265294,0.7096102023265294
Optimized,0.25,43.4,900.0,1.1111111111111112,0.35,N2,FigS2a,0.3991619590949034,399.16195909490335
Optimized,0.25,43.4,921.0526315789474,1.0857142857142856,0.35,N2,FigS2a,0.23707164326841068,237.07164326841067
Optimized,0.25,43.4,942.1052631578948,1.0614525139664803,0.35,N2,FigS2a,0.14323769884228985,143.23769884228986
Optimized,0.25,43.4,963.1578947368421,1.0382513661202186,0.35,N2,FigS2a,0.08791502960749069,87.9150296074907
Optimized,0.25,43.4,984.2105263157895,1.0160427807486632,0.35,N2,FigS2a,0.05475208082302657,54.752080823026574
Optimized,0.25,43.4,1005.2631578947369,0.9947643979057591,0.35,N2,FigS2a,0.03456842185701021,34.56842185701021
Optimized,0.25,43.4,1026.3157894736842,0.9743589743589745,0.35,N2,FigS2a,0.022110067000055873,22.110067000055874
Optimized,0.25,43.4,1047.3684210526317,0.9547738693467336,0.35,N2,FigS2a,0.014317708420902377,14.317708420902377
Optimized,0.25,43.4,1068.421052631579,0.9359605911330049,0.35,N2,FigS2a,0.00938398654391547,9.383986543915471
Optimized,0.25,43.4,1089.4736842105262,0.9178743961352658,0.35,N2,FigS2a,0.006225552386487583,6.225552386487583
Optimized,0.25,43.4,1110.5263157894738,0.9004739336492891,0.35,N2,FigS2a,0.004183994371915256,4.183994371915256
Optimized,0.25,43.4,1131.578947368421,0.8837209302325582,0.35,N2,FigS2a,0.002853824563059121,2.853824563059121
Optimized,0.25,43.4,1152.6315789473683,0.8675799086757991,0.35,N2,FigS2a,0.001981326886274446,1.981326886274446
Optimized,0.25,43.4,1173.6842105263158,0.852017937219731,0.35,N2,FigS2a,0.0014052248708202478,1.4052248708202477
Optimized,0.25,43.4,1194.7368421052631,0.8370044052863437,0.35,N2,FigS2a,0.0010211225716930839,1.0211225716930838
Optimized,0.25,43.4,1215.7894736842104,0.8225108225108226,0.35,N2,FigS2a,0.000760517019810857,0.760517019810857
Optimized,0.25,43.4,1236.842105263158,0.8085106382978723,0.35,N2,FigS2a,0.0005789094262080596,0.5789094262080596
Optimized,0.25,43.4,1257.8947368421054,0.7949790794979078,0.35,N2,FigS2a,0.0004480764606700656,0.4480764606700656
Optimized,0.25,43.4,1278.9473684210527,0.7818930041152263,0.35,N2,FigS2a,0.0003507279826444867,0.35072798264448674
Optimized,0.25,43.4,1300.0,0.7692307692307693,0.35,N2,FigS2a,0.0002764099724044185,0.2764099724044185
Optimized,0.0,20.0,900.0,1.1111111111111112,1.0,N2,FigS2b,9.833032844232825,9833.032844232825
Optimized,0.0,20.0,926.3157894736842,1.0795454545454546,1.0,N2,FigS2b,4.275390927420528,4275.390927420528
Optimized,0.0,20.0,952.6315789473684,1.0497237569060773,1.0,N2,FigS2b,1.95706171917932,1957.06171917932
Optimized,0.0,20.0,978.9473684210526,1.021505376344086,1.0,N2,FigS2b,0.9394779520148432,939.4779520148431
Optimized,0.0,20.0,1005.2631578947369,0.9947643979057591,1.0,N2,FigS2b,0.47132057260674265,471.32057260674264
Optimized,0.0,20.0,1031.578947368421,0.9693877551020408,1.0,N2,FigS2b,0.2463451859676457,246.3451859676457
Optimized,0.0,20.0,1057.8947368421052,0.945273631840796,1.0,N2,FigS2b,0.133738552161026,133.738552161026
Optimized,0.0,20.0,1084.2105263157894,0.9223300970873788,1.0,N2,FigS2b,0.0751972124378203,75.1972124378203
Optimized,0.0,20.0,1110.5263157894738,0.9004739336492891,1.0,N2,FigS2b,0.04367324722727944,43.67324722727944
Optimized,0.0,20.0,1136.842105263158,0.8796296296296297,1.0,N2,FigS2b,0.026135528690739006,26.135528690739005
Optimized,0.0,20.0,1163.157894736842,0.8597285067873304,1.0,N2,FigS2b,0.016079914309397057,16.079914309397058
Optimized,0.0,20.0,1189.4736842105262,0.84070796460177,1.0,N2,FigS2b,0.010150880555803892,10.150880555803893
Optimized,0.0,20.0,1215.7894736842104,0.8225108225108226,1.0,N2,FigS2b,0.006563066711693857,6.563066711693857
Optimized,0.0,20.0,1242.1052631578948,0.8050847457627118,1.0,N2,FigS2b,0.004338884928559166,4.338884928559166
Optimized,0.0,20.0,1268.421052631579,0.7883817427385892,1.0,N2,FigS2b,0.002928616185641317,2.9286161856413173
Optimized,0.0,20.0,1294.7368421052631,0.7723577235772358,1.0,N2,FigS2b,0.0020153688592392145,2.0153688592392145
Optimized,0.0,20.0,1321.0526315789473,0.7569721115537849,1.0,N2,FigS2b,0.0014122049226975085,1.4122049226975084
Optimized,0.0,20.0,1347.3684210526317,0.7421875,1.0,N2,FigS2b,0.0010064225196005038,1.0064225196005037
Optimized,0.0,20.0,1373.6842105263158,0.7279693486590038,1.0,N2,FigS2b,0.0007286755594704901,0.7286755594704901
Optimized,0.0,20.0,1400.0,0.7142857142857143,1.0,N2,FigS2b,0.0005354702703731595,0.5354702703731595
Optimized,0.1,20.0,900.0,1.1111111111111112,1.0,N2,FigS2b,0.5897996148737239,589.799614873724
Optimized,0.1,20.0,926.3157894736842,1.0795454545454546,1.0,N2,FigS2b,0.3125821714386853,312.5821714386853
Optimized,0.1,20.0,952.6315789473684,1.0497237569060773,1.0,N2,FigS2b,0.16962394544017942,169.62394544017943
Optimized,0.1,20.0,978.9473684210526,1.021505376344086,1.0,N2,FigS2b,0.09404802962687848,94.04802962687849
Optimized,0.1,20.0,1005.2631578947369,0.9947643979057591,1.0,N2,FigS2b,0.05323935964560783,53.239359645607834
Optimized,0.1,20.0,1031.578947368421,0.9693877551020408,1.0,N2,FigS2b,0.03080266525551802,30.80266525551802
Optimized,0.1,20.0,1057.8947368421052,0.945273631840796,1.0,N2,FigS2b,0.01827176536255071,18.27176536255071
Optimized,0.1,20.0,1084.2105263157894,0.9223300970873788,1.0,N2,FigS2b,0.011170001419869329,11.17000141986933
Optimized,0.1,20.0,1110.5263157894738,0.9004739336492891,1.0,N2,FigS2b,0.007071583618766731,7.071583618766731
Optimized,0.1,20.0,1136.842105263158,0.8796296296296297,1.0,N2,FigS2b,0.0046355951169976635,4.6355951169976635
Optimized,0.1,20.0,1163.157894736842,0.8597285067873304,1.0,N2,FigS2b,0.0031229164249332083,3.122916424933208
Optimized,0.1,20.0,1189.4736842105262,0.84070796460177,1.0,N2,FigS2b,0.0021396932538694418,2.1396932538694418
Optimized,0.1,20.0,1215.7894736842104,0.8225108225108226,1.0,N2,FigS2b,0.0014820813478772267,1.4820813478772268
Optimized,0.1,20.0,1242.1052631578948,0.8050847457627118,1.0,N2,FigS2b,0.0010388107345565944,1.0388107345565945
Optimized,0.1,20.0,1268.421052631579,0.7883817427385892,1.0,N2,FigS2b,0.0007395829213100856,0.7395829213100856
Optimized,0.1,20.0,1294.7368421052631,0.7723577235772358,1.0,N2,FigS2b,0.0005360411548326513,0.5360411548326512
Optimized,0.1,20.0,1321.0526315789473,0.7569721115537849,1.0,N2,FigS2b,0.0003955097186439504,0.3955097186439504
Optimized,0.1,20.0,1347.3684210526317,0.7421875,1.0,N2,FigS2b,0.00029673535894572407,0.29673535894572406
Optimized,0.1,20.0,1373.6842105263158,0.7279693486590038,1.0,N2,FigS2b,0.00022609321131320242,0.22609321131320242
Optimized,0.1,20.0,1400.0,0.7142857142857143,1.0,N2,FigS2b,0.0001747639800852317,0.1747639800852317
Optimized,0.25,20.0,900.0,1.1111111111111112,1.0,N2,FigS2b,0.195919046708822,195.91904670882198
Optimized,0.25,20.0,926.3157894736842,1.0795454545454546,1.0,N2,FigS2b,0.1028938805995625,102.89388059956251
Optimized,0.25,20.0,952.6315789473684,1.0497237569060773,1.0,N2,FigS2b,0.0559035874476937,55.9035874476937
Optimized,0.25,20.0,978.9473684210526,1.021505376344086,1.0,N2,FigS2b,0.031287854927571725,31.287854927571725
Optimized,0.25,20.0,1005.2631578947369,0.9947643979057591,1.0,N2,FigS2b,0.017969006181039193,17.969006181039195
Optimized,0.25,20.0,1031.578947368421,0.9693877551020408,1.0,N2,FigS2b,0.01055196276008653,10.55196276008653
Optimized,0.25,20.0,1057.8947368421052,0.945273631840796,1.0,N2,FigS2b,0.0063147471509450714,6.314747150945071
Optimized,0.25,20.0,1084.2105263157894,0.9223300970873788,1.0,N2,FigS2b,0.003839439587314345,3.839439587314345
Optimized,0.25,20.0,1110.5263157894738,0.9004739336492891,1.0,N2,FigS2b,0.0023635264630188267,2.3635264630188266
Optimized,0.25,20.0,1136.842105263158,0.8796296296296297,1.0,N2,FigS2b,0.0014653760010734887,1.4653760010734886
Optimized,0.25,20.0,1163.157894736842,0.8597285067873304,1.0,N2,FigS2b,0.0009088645367911652,0.9088645367911652
Optimized,0.25,20.0,1189.4736842105262,0.84070796460177,1.0,N2,FigS2b,0.0005625186412705616,0.5625186412705616
Optimized,0.25,20.0,1215.7894736842104,0.8225108225108226,1.0,N2,FigS2b,0.00035142167862011955,0.3514216786201195
Optimized,0.25,20.0,1242.1052631578948,0.8050847457627118,1.0,N2,FigS2b,0.0002268286873797752,0.22682868737977518
Optimized,0.25,20.0,1268.421052631579,0.7883817427385892,1.0,N2,FigS2b,0.0001538664351117624,0.1538664351117624
Optimized,0.25,20.0,1294.7368421052631,0.7723577235772358,1.0,N2,FigS2b,0.00011001357077731172,0.11001357077731172
Optimized,0.25,20.0,1321.0526315789473,0.7569721115537849,1.0,N2,FigS2b,8.221138610930938e-05,0.08221138610930938
Optimized,0.25,20.0,1347.3684210526317,0.7421875,1.0,N2,FigS2b,6.34466663316353e-05,0.0634466663316353
Optimized,0.25,20.0,1373.6842105263158,0.7279693486590038,1.0,N2,FigS2b,5.013306287737594e-05,0.05013306287737594
Optimized,0.25,20.0,1400.0,0.7142857142857143,1.0,N2,FigS2b,4.0348789025834836e-05,0.04034878902583484
